Branch,item,Description
160000,027522,CLETHRA ALN HUMMINGBIRD
160000,027523,CLETHRA ALN HUMMINGBIRD
160000,027531,CLETHRA ALN RUBY SPICE
160000,027532,CLETHRA ALN RUBY SPICE
160000,027533,CLETHRA ALN RUBY SPICE
160000,020093,CLETHRA ALN SIXTEEN CANDLES
160000,074472S,CLETHRA ALN VNLA SPICE ™ PPAF
160000,081531,CLETHRA ALNIFOLIA
160000,081533,CLETHRA ALNIFOLIA
160000,055531,CLETHRA BARBINERVIS VARIEGATA
160000,055532,CLETHRA BARBINERVIS VARIEGATA
160000,055535,CLETHRA BARBINERVIS VARIEGATA
160000,068273,DIERVILLA SES COOL SPLASH
160000,053531,FUCHSIA DEBRON'S BLACK CHERRY
160000,053532,FUCHSIA DEBRON'S BLACK CHERRY
160000,081761,FUCHSIA DEBRON'S FNNY VALNTINE
160000,081762,FUCHSIA DEBRON'S FNNY VALNTINE
160000,081771,FUCHSIA DEBRON'S JOAN LOU
160000,081772,FUCHSIA DEBRON'S JOAN LOU
160000,081752,FUCHSIA DEBRON'S SNOW FAIRY
160000,051111,FUCHSIA DEBRON'S STORMY NIGHT
160000,051112,FUCHSIA DEBRON'S STORMY NIGHT
160000,051113,FUCHSIA DEBRON'S STORMY NIGHT
160000,050621,FUCHSIA EXCORTICATA KIWI SHEEN
160000,050622,FUCHSIA EXCORTICATA KIWI SHEEN
160000,071541,FUCHSIA GARTENMEISTER BONSTEDT
160000,049861,FUCHSIA GENII AUREA
160000,049862,FUCHSIA GENII AUREA
160000,050631,FUCHSIA MAGEL HAWKSHEAD
160000,050632,FUCHSIA MAGEL HAWKSHEAD
160000,049871,FUCHSIA MAGEL WINDCLIFF FLURRY
160000,049872,FUCHSIA MAGEL WINDCLIFF FLURRY
160000,053791,FUCHSIA MIC DOLLY'S DRESS
160000,037641,FUCHSIA SANTA CLAUS
160000,037642,FUCHSIA SANTA CLAUS
160000,002111,HIB SYR APHRODITE
160000,002112,HIB SYR APHRODITE
160000,002115,HIB SYR APHRODITE
160000,002115PT,HIB SYR APHRODITE
160000,074511S,HIB SYR AZURRI SATN ™ PP20563
160000,074512S,HIB SYR AZURRI SATN ™ PP20563
160000,074513S,HIB SYR AZURRI SATN ™ PP20563
160000,074501S,HIB SYR BLU CHIFFON ™ PP20574
160000,074502S,HIB SYR BLU CHIFFON ™ PP20574
160000,083992,HIB SYR BLUE BIRD-GRAFTED
160000,083995,HIB SYR BLUE BIRD-GRAFTED
160000,016953S,HIB SYR BLUE SATIN ™ PP12680
160000,016201S,HIB SYR BLUSH SATIN R PP12660
160000,016202S,HIB SYR BLUSH SATIN R PP12660
160000,016203S,HIB SYR BLUSH SATIN R PP12660
160000,041661,HIB SYR BLUSHING BRIDE
160000,041665,HIB SYR BLUSHING BRIDE
160000,041665PT,HIB SYR BLUSHING BRIDE
160000,041667PT,HIB SYR BLUSHING BRIDE
160000,074841S,HIB SYR CHINA CHIFFON ™ PPAF
160000,074842S,HIB SYR CHINA CHIFFON ™ PPAF
160000,002201,HIB SYR COLLIE MULLENS
160000,002202,HIB SYR COLLIE MULLENS
160000,002205,HIB SYR COLLIE MULLENS
160000,002205PT,HIB SYR COLLIE MULLENS
160000,002251,HIB SYR DIANA
160000,002252,HIB SYR DIANA
160000,002255,HIB SYR DIANA
160000,002255PT,HIB SYR DIANA
160000,403453,HIB SYR FIJI
160000,002261,HIB SYR HELENE
160000,002262,HIB SYR HELENE
160000,002265,HIB SYR HELENE
160000,002265PT,HIB SYR HELENE
160000,016961S,HIB SYR LAV CHIFFON ™ PP12619
160000,016962S,HIB SYR LAV CHIFFON ™ PP12619
160000,016965BPT,HIB SYR LAV CHIFFON ™ PP12619
160000,074491S,HIB SYR LIL' KIM ™ PP19547
160000,074492S,HIB SYR LIL' KIM ™ PP19547
160000,074493S,HIB SYR LIL' KIM ™ PP19547
160000,091711S,HIB SYR LIL' KIM ™ VIOLET
160000,091712S,HIB SYR LIL' KIM ™ VIOLET
160000,006817PT,HIB SYR LUCY
160000,407772S,HIB SYR MIDNIGHT MARVEL PPAF
160000,002301,HIB SYR MINERVA
160000,002302,HIB SYR MINERVA
160000,002305,HIB SYR MINERVA
160000,002305PT,HIB SYR MINERVA
160000,080871S,HIB SYR PINK CHIFFON ™ PPAF
160000,080873S,HIB SYR PINK CHIFFON ™ PPAF
160000,002357PT,HIB SYR RED HEART
160000,403473,HIB SYR ROSE MOON
160000,016971S,HIB SYR ROSE SATIN R PPAF
160000,016972S,HIB SYR ROSE SATIN R PPAF
160000,016973S,HIB SYR ROSE SATIN R PPAF
160000,015713S,HIB SYR RUFFLED SATIN R PPAF
160000,074831S,HIB SYR SUGAR TIP R PP20579
160000,074832S,HIB SYR SUGAR TIP R PP20579
160000,074833S,HIB SYR SUGAR TIP R PP20579
160000,016981S,HIB SYR VIOLET SATIN R PP12196
160000,016982S,HIB SYR VIOLET SATIN R PP12196
160000,016983S,HIB SYR VIOLET SATIN R PP12196
160000,016987PT,HIB SYR VIOLET SATIN R PP12196
160000,074851S,HIB SYR WHT CHIFFON ™ PP12612
160000,074852S,HIB SYR WHT CHIFFON ™ PP12612
160000,058432S,HIB X CRANBERRY CRUSH PPAF
160000,026217BPT,HIB X LOHENGRIN
160000,026217PT,HIB X LOHENGRIN
160000,065381,HYPERICUM AN IGNITE RED P19468
160000,065382,HYPERICUM AN IGNITE RED P19468
160000,065385,HYPERICUM AN IGNITE RED P19468
160000,086332S,HYPERICUM CAL GOLDEN RULE R  
160000,042121,HYPERICUM CALYCINUM
160000,042131,HYPERICUM FRONDOSUM SUNBURST
160000,042132,HYPERICUM FRONDOSUM SUNBURST
160000,042135,HYPERICUM FRONDOSUM SUNBURST
160000,404083,HYPERICUM IGNITE SCR RD P18801
160000,026222,HYPERICUM K GEMO
160000,080891S,HYPERICUM KAL BLUES FESTIVAL PPAF
160000,080892S,HYPERICUM KAL BLUES FESTIVAL PPAF
160000,404112S,HYPERICUM PEPPERMNT PRK MIX ™
160000,074621S,HYPERICUM SUNNY BLVD ™ P20045
160000,074622S,HYPERICUM SUNNY BLVD ™ P20045
160000,074623S,HYPERICUM SUNNY BLVD ™ P20045
160000,074661S,KOLKWITZIA AMA DREAM CATCHR ™
160000,074662S,KOLKWITZIA AMA DREAM CATCHR ™
160000,054305,KOLKWITZIA AMABILIS
160000,066691,POTENTILLA ABBOTSWOOD
160000,066692,POTENTILLA ABBOTSWOOD
160000,066693,POTENTILLA ABBOTSWOOD
160000,405422S,POTENTILLA CUTIE PIE PINK
160000,066781,POTENTILLA FROSTY R P10987
160000,066782,POTENTILLA FROSTY R P10987
160000,066801,POTENTILLA GOLD STAR
160000,066802,POTENTILLA GOLD STAR
160000,066681,POTENTILLA GOLDFINGER
160000,066682,POTENTILLA GOLDFINGER
160000,066683,POTENTILLA GOLDFINGER
160000,066685,POTENTILLA GOLDFINGER
160000,089993S,POTENTILLA HAPPY FACE R P22176
160000,089995,POTENTILLA HAPPY FACE R P22176
160000,086393S,POTENTILLA HPY FCE R PK P22732
160000,405433S,POTENTILLA HPY FCE R WH P22761
160000,405442S,POTENTILLA LEMON SWEETIE
160000,044823,POTENTILLA MANGO TANGO PP12258
160000,086651,POTENTILLA PINK BEAUTY P9874
160000,086652,POTENTILLA PINK BEAUTY P9874
160000,086653,POTENTILLA PINK BEAUTY P9874
160000,066771,POTENTILLA RED ACE
160000,066772,POTENTILLA RED ACE
160000,407933,POTENTILLA SETTING SUN
160000,066741,POTENTILLA SUNSET
160000,066742,POTENTILLA SUNSET
160000,067375,PUNICA GRAN CALIF SUNSET
160000,067375PT,PUNICA GRAN CALIF SUNSET
160000,067475,PUNICA GRAN NOCHI SHIBARI
160000,067475PT,PUNICA GRAN NOCHI SHIBARI
160000,067495,PUNICA GRAN TOYOSHO
160000,067495PT,PUNICA GRAN TOYOSHO
160000,035942S,SAMBUCUS BLACK LACE ™ PP15575
160000,035943S,SAMBUCUS BLACK LACE ™ PP15575
160000,035945,SAMBUCUS BLACK LACE ™ PP15575
160000,019992S,SAMBUCUS BLK BEAUTY ™ PP12305
160000,019995,SAMBUCUS BLK BEAUTY ™ PP12305
160000,018023,SAMBUCUS CANADENSIS
160000,004085,SAMBUCUS N BLACK TOWER TM PPAF
160000,004082,SAMBUCUS N BLACK TOWER ™ PPAF
160000,406532S,SAMBUCUS RAC LEMON LACE ™
160000,406533S,SAMBUCUS RAC LEMON LACE ™
160000,406543,SAMBUCUS RAC SUTHERLAND GOLD
160000,094753,SORBARIA SORB SEM PP16336
160000,086413S,SPIRAEA BET GLOW GIRL ™
160000,075011S,SPIRAEA DBLPLAY R ARTIST PPAF
160000,075012S,SPIRAEA DBLPLAY R ARTIST PPAF
160000,075013S,SPIRAEA DBLPLAY R ARTIST PPAF
160000,075031S,SPIRAEA DBLPLAY R BIGBANG PPAF
160000,075032S,SPIRAEA DBLPLAY R BIGBANG PPAF
160000,075033S,SPIRAEA DBLPLAY R BIGBANG PPAF
160000,408161S,SPIRAEA DBLPLAY R BL KZO ™PAF
160000,408162S,SPIRAEA DBLPLAY R BL KZO ™PAF
160000,075021S,SPIRAEA DBLPLAY R GOLD PPAF
160000,075022S,SPIRAEA DBLPLAY R GOLD PPAF
160000,075023S,SPIRAEA DBLPLAY R GOLD PPAF
160000,071201,SPIRAEA DOLCHICA
160000,071202,SPIRAEA DOLCHICA
160000,071222,SPIRAEA JAP ALPINA
160000,011982,SPIRAEA JAP GOLDMOUND
160000,011983,SPIRAEA JAP GOLDMOUND
160000,071251,SPIRAEA JAP LITTLE PRINCESS
160000,071252,SPIRAEA JAP LITTLE PRINCESS
160000,071253,SPIRAEA JAP LITTLE PRINCESS
160000,071255,SPIRAEA JAP LITTLE PRINCESS
160000,071571,SPIRAEA JAP MAGIC CARPET P9363
160000,071572,SPIRAEA JAP MAGIC CARPET P9363
160000,071573,SPIRAEA JAP MAGIC CARPET P9363
160000,071581,SPIRAEA JAP NEON FLASH
160000,071582,SPIRAEA JAP NEON FLASH
160000,071583,SPIRAEA JAP NEON FLASH
160000,071585,SPIRAEA JAP NEON FLASH
160000,071281,SPIRAEA JAP SHIROBANA
160000,071282,SPIRAEA JAP SHIROBANA
160000,071283,SPIRAEA JAP SHIROBANA
160000,071285,SPIRAEA JAP SHIROBANA
160000,071301,SPIRAEA NIPPON SNOWMOUND
160000,071302,SPIRAEA NIPPON SNOWMOUND
160000,071303,SPIRAEA NIPPON SNOWMOUND
160000,071305,SPIRAEA NIPPON SNOWMOUND
160000,071151,SPIRAEA X ANTHONY WATERER
160000,071152,SPIRAEA X ANTHONY WATERER
160000,071153,SPIRAEA X ANTHONY WATERER
160000,071155,SPIRAEA X ANTHONY WATERER
160000,020111,SPIRAEA X GOLDEN SUNRISE ™
160000,020112,SPIRAEA X GOLDEN SUNRISE ™
160000,071171,SPIRAEA X GOLDFLAME
160000,071172,SPIRAEA X GOLDFLAME
160000,071173,SPIRAEA X GOLDFLAME
160000,071175,SPIRAEA X GOLDFLAME
160000,071231,SPIRAEA X LIMEMOUND R
160000,071232,SPIRAEA X LIMEMOUND R
160000,071235,SPIRAEA X LIMEMOUND R
160000,071611,SPIRAEA X VAN RENAISSANCE
160000,071612,SPIRAEA X VAN RENAISSANCE
160000,071615,SPIRAEA X VAN RENAISSANCE
160000,071453,SPIRAEA X VANHOUTTEI
160000,407233S,VITEX AGNUS-CAS BLUE DIDLEY ™
160000,076181,VITEX AGNUS-CASTUS
160000,076185,VITEX AGNUS-CASTUS
160000,076191,VITEX TRI PURPUREA
160000,076195,VITEX TRI PURPUREA
160000,40976UT,WEIGELA CRMSN KISSES ™ P23654
160000,409762,WEIGELA CRMSN KISSES ™ P23654
160000,409971,WEIGELA F COCO KRUNCH ™
160000,409972,WEIGELA F COCO KRUNCH ™
160000,077501S,WEIGELA F MY MONET R SUNST PAF
160000,077502S,WEIGELA F MY MONET R SUNST PAF
160000,076391,WEIGELA FL DARK HORSE PP14381
160000,076392,WEIGELA FL DARK HORSE PP14381
160000,076395,WEIGELA FL DARK HORSE PP14381
160000,074691S,WEIGELA FL FINE WINE ™ P18513
160000,074692S,WEIGELA FL FINE WINE ™ P18513
160000,074695,WEIGELA FL FINE WINE ™ P18513
160000,076411,WEIGELA FL FRNC LACE ™ P12666
160000,076412,WEIGELA FL FRNC LACE ™ P12666
160000,076415,WEIGELA FL FRNC LACE ™ P12666
160000,075082S,WEIGELA FL GHOST ™ PP20025
160000,013312S,WEIGELA FL MDNIT WINE R P12217
160000,407473,WEIGELA FL MINOR BLACK
160000,076431,WEIGELA FL MINUET
160000,076432,WEIGELA FL MINUET
160000,076435,WEIGELA FL MINUET
160000,074711S,WEIGELA FL MY MONET R PP16824
160000,074712S,WEIGELA FL MY MONET R PP16824
160000,076541,WEIGELA FL PINK POPPET
160000,076542,WEIGELA FL PINK POPPET
160000,076545,WEIGELA FL PINK POPPET
160000,076521,WEIGELA FL RED PRINCE
160000,076522,WEIGELA FL RED PRINCE
160000,076525,WEIGELA FL RED PRINCE
160000,407342S,WEIGELA FL ROBIN
160000,077511S,WEIGELA FL SPILLED WINE ™ PAF
160000,077512S,WEIGELA FL SPILLED WINE ™ PAF
160000,077513S,WEIGELA FL SPILLED WINE ™ PAF
160000,077515,WEIGELA FL SPILLED WINE ™ PAF
160000,076561S,WEIGELA FL WINE&ROSES R P10772
160000,076562S,WEIGELA FL WINE&ROSES R P10772
160000,076563S,WEIGELA FL WINE&ROSES R P10772
160000,076565,WEIGELA FL WINE&ROSES R P10772
160000,017571,WEIGELA MAGICAL R FNTSY P13567
160000,017572,WEIGELA MAGICAL R FNTSY P13567
160000,017575,WEIGELA MAGICAL R FNTSY P13567
160000,407332,WEIGELA RNBW SNSTN TM P20384
160000,407333,WEIGELA RNBW SNSTN TM P20384
160000,407353,WEIGELA SHNG SENSATION TM PPAF
160000,080941S,WEIGELA SONIC BLOOM ™ PNK PAF
160000,080942S,WEIGELA SONIC BLOOM ™ PNK PAF
160000,080943S,WEIGELA SONIC BLOOM ™ PNK PAF
160000,407361S,WEIGELA SONIC BLOOM ™ PRL PAF
160000,407362S,WEIGELA SONIC BLOOM ™ PRL PAF
160000,080931S,WEIGELA SONIC BLOOM ™ RED PAF
160000,080932S,WEIGELA SONIC BLOOM ™ RED PAF
160000,080933S,WEIGELA SONIC BLOOM ™ RED PAF
160000,084793,WEIGELA WINGS OF FIRE PP21920
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
"? 2007,2009 Monrovia Nursery Company. This information may represent Trade Secret information and may not be distributed without permission.",,
