Branch,item,Description
OREGON,051042,HEBE PINGUIFOLIA PAGEI
OREGON,042609,ILEX AQ ARGENTEOMARGINATA
OREGON,042605,ILEX AQ ARGENTEOMARGINATA
OREGON,042607,ILEX AQ ARGENTEOMARGINATA
OREGON,043052,ILEX AQ GOLD COAST R
OREGON,043055,ILEX AQ GOLD COAST R
OREGON,031172,ILEX CREN DROPS OF GOLD P14420
OREGON,044902,ILEX CREN HELLERI
OREGON,089972S,ILEX CREN PATTI O TM
OREGON,044931,ILEX CREN SKY PENCIL(SKY SNTRY
OREGON,044932,ILEX CREN SKY PENCIL(SKY SNTRY
OREGON,044935,ILEX CREN SKY PENCIL(SKY SNTRY
OREGON,044937,ILEX CREN SKY PENCIL(SKY SNTRY
OREGON,007592,ILEX CREN SOFT TOUCH
OREGON,007595,ILEX CREN SOFT TOUCH
OREGON,092655,ILEX EMRLD COLONNADE R PP23905
OREGON,045112,ILEX GLA NORDIC TM
OREGON,045115,ILEX GLA NORDIC TM
CALIFORNIA,046202,ILEX VOM STOKES DWARF
OREGON,045092,ILEX X BERRI-MAGIC R KIDS
OREGON,045095,ILEX X BERRI-MAGIC R KIDS
OREGON,045132,ILEX X BERRI-MAGIC R ROYALTY
OREGON,045135,ILEX X BERRI-MAGIC R ROYALTY
OREGON,045085,ILEX X BLUE BOY
OREGON,045105,ILEX X BLUE GIRL
OREGON,045162,ILEX X BLUE PRINCE
OREGON,045165,ILEX X BLUE PRINCE
OREGON,045172,ILEX X BLUE PRINCESS
OREGON,045175,ILEX X BLUE PRINCESS
OREGON,074955,ILEX X CASTLE SPIRE R PP14310
OREGON,074952S,ILEX X CASTLE SPIRE R PP14310
OREGON,074945,ILEX X CASTLE WALL TM PP14308
OREGON,074942S,ILEX X CASTLE WALL TM PP14308
OREGON,031155,ILEX X HONEY MAID PP12060
OREGON,045351,ILEX X LITTLE RASCAL R P9999
OREGON,045352,ILEX X LITTLE RASCAL R P9999
OREGON,045353,ILEX X LITTLE RASCAL R P9999
OREGON,019651,ILEX X RED BEAUTY R PP14750
OREGON,019652,ILEX X RED BEAUTY R PP14750
OREGON,019655,ILEX X RED BEAUTY R PP14750
OREGON,019657,ILEX X RED BEAUTY R PP14750
OREGON,023969,ILEX X SANTA'S DELIGHT R
OREGON,023965,ILEX X SANTA'S DELIGHT R
OREGON,023967,ILEX X SANTA'S DELIGHT R
OREGON,021091,ILEX X SCALLYWAG TM PP21941
OREGON,021092,ILEX X SCALLYWAG TM PP21941
OREGON,021093,ILEX X SCALLYWAG TM PP21941
CALIFORNIA,058209SP,LIGUSTRUM TEXANUM
CALIFORNIA,058205,LIGUSTRUM TEXANUM
CALIFORNIA,058207PT,LIGUSTRUM TEXANUM
CALIFORNIA,037425,LORO C EVER RED R
CALIFORNIA,059231,LORO C RUBRUM RAZZLEBERRI R
CALIFORNIA,059191,LORO C SIZZLING PINK
CALIFORNIA,059195,LORO C SIZZLING PINK
CALIFORNIA,098401,LORO C SNOW PANDA
CALIFORNIA,098402,LORO C SNOW PANDA
CALIFORNIA,098405,LORO C SNOW PANDA
CALIFORNIA,098405PT,LORO C SNOW PANDA
CALIFORNIA,009945,LORO C ZHUZHOU FUCHSIA
OREGON,062135,MYRICA CALIFORNICA
OREGON,062185,MYRICA PENSYLVANICA
OREGON,062225,NAND D SIENNA SUNRISE R P14693
OREGON,081625,NAND DOM EMERALD SEA
CALIFORNIA,062231,NAND DOM FIREPOWER
OREGON,062232,NAND DOM FIREPOWER
OREGON,062121,NAND DOM GULF STREAM
OREGON,062122,NAND DOM GULF STREAM
OREGON,062125,NAND DOM GULF STREAM
OREGON,062331,NAND DOM HARBOUR DWARF
OREGON,062332,NAND DOM HARBOUR DWARF
OREGON,062215,NAND DOM PLUM PASSION R P12069
OREGON,062217,NAND DOM PLUM PASSION R P12069
OREGON,016582,PITT TEN GOLF BALL P15329
OREGON,016585,PITT TEN GOLF BALL P15329
OREGON,016802,PITT TEN OLIVER TWIST
OREGON,016805,PITT TEN OLIVER TWIST
OREGON,091022,PITT TEN WRINKLED BLUE
OREGON,091025,PITT TEN WRINKLED BLUE
CALIFORNIA,065925,PITT TOB TURNERS PITT TM
CALIFORNIA,065955,PITT TOB VARIEGATUM
CALIFORNIA,066002,PITT TOB WHEELERS DWARF
CALIFORNIA,066005,PITT TOB WHEELERS DWARF
OREGON,082041,PRUNUS LAUR CHESTNUT HILL PPTB
OREGON,082045,PRUNUS LAUR CHESTNUT HILL PPTB
OREGON,082047,PRUNUS LAUR CHESTNUT HILL PPTB
OREGON,019095,PRUNUS LAUR ETNA
OREGON,019097,PRUNUS LAUR ETNA
OREGON,067101,PRUNUS LAUR MT VERNON
OREGON,067102,PRUNUS LAUR MT VERNON
OREGON,067075,PRUNUS LAUR NANA
OREGON,067152,PRUNUS LAUR OTTO LUYKEN
OREGON,067155,PRUNUS LAUR OTTO LUYKEN
OREGON,067157,PRUNUS LAUR OTTO LUYKEN
OREGON,067172,PRUNUS LAUR SCHIPKAENSIS
OREGON,067175,PRUNUS LAUR SCHIPKAENSIS
OREGON,067177,PRUNUS LAUR SCHIPKAENSIS
OREGON,067051,PRUNUS LAUROCERASUS
OREGON,067055,PRUNUS LAUROCERASUS
OREGON,067057,PRUNUS LAUROCERASUS
OREGON,067051C,PRUNUS LAUROCERASUS (CA CERT)
OREGON,067055C,PRUNUS LAUROCERASUS (CA CERT)
CALIFORNIA,067705,PYRACANTHA ANG YUKON BELLE R
CALIFORNIA,069005ST,PYRACANTHA KOID VICTORY
OREGON,046751,RHAPH U RUTRHAPH STHRN MOON TM
OREGON,046752,RHAPH U RUTRHAPH STHRN MOON TM
CALIFORNIA,069921,RHAPH UMBELLATA MINOR
CALIFORNIA,070001,TRACH ASIATICUM
CALIFORNIA,070051ST,TRACH JASMINOIDES
CALIFORNIA,070052ST,TRACH JASMINOIDES
CALIFORNIA,070055,TRACH JASMINOIDES
CALIFORNIA,070055ST,TRACH JASMINOIDES
CALIFORNIA,012731,TRACH JASMINOIDES MADISON
CALIFORNIA,012731ST,TRACH JASMINOIDES MADISON
OREGON,074201,VIB DAVIDII
OREGON,074202,VIB DAVIDII
OREGON,074205,VIB DAVIDII
CALIFORNIA,076005,VIB TINUS COMPACTUM
OREGON,073602,VIB X BURKWOODII
OREGON,073605,VIB X BURKWOODII
CALIFORNIA,076955,XYLOSMA CONGESTUM
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
"? 2007,2009 Monrovia Nursery Company. This information may represent Trade Secret information and may not be distributed without permission.",,
