Branch,item,Description
OREGON,046505,ITEA VIR HENRYS GARNET
OREGON,054191,KERRIA J PLENIFLORA
OREGON,054195,KERRIA J PLENIFLORA
CALIFORNIA,054705,LAG CATAWBA
CALIFORNIA,054765,LAG CENTENNIAL SPIRIT
CALIFORNIA,008861,LAG DYNAMITE R P10296
CALIFORNIA,008865,LAG DYNAMITE R P10296
CALIFORNIA,054505,LAG PEPPERMINT LACE
CALIFORNIA,055401,LAG PETITE EMBERS TM
CALIFORNIA,055501,LAG PETITE ORCHID TM
CALIFORNIA,055505,LAG PETITE ORCHID TM
CALIFORNIA,055601,LAG PETITE PINKIE TM
CALIFORNIA,055651,LAG PETITE PLUM R
CALIFORNIA,055655,LAG PETITE PLUM R
CALIFORNIA,055701,LAG PETITE RED IMP TM
CALIFORNIA,056405,LAG WATERMELON RED
CALIFORNIA,054571,LAG X ZUNI
CALIFORNIA,058401,LIGUSTRUM VICARYI
CALIFORNIA,058405,LIGUSTRUM VICARYI
OREGON,058451,LIGUSTRUM VULGARE LODENSE
OREGON,058455,LIGUSTRUM VULGARE LODENSE
CALIFORNIA,064415,PHILADELPHUS VIR DWF SNOWFLAKE
OREGON,034651,PHYSOCARPUS CENTER GLOW P16894
OREGON,034652,PHYSOCARPUS CENTER GLOW P16894
OREGON,034655,PHYSOCARPUS CENTER GLOW P16894
OREGON,063931,PHYSOCARPUS DIABOLO R P11211
OREGON,063932,PHYSOCARPUS DIABOLO R P11211
OREGON,063935,PHYSOCARPUS DIABOLO R P11211
OREGON,068262,PHYSOCARPUS OPU DART'S GOLD
OREGON,068265,PHYSOCARPUS OPU DART'S GOLD
OREGON,409892,PHYSOCARPUS PETITE PLUM R PPAF
OREGON,066691,POTENTILLA ABBOTSWOOD
OREGON,066692,POTENTILLA ABBOTSWOOD
OREGON,066781,POTENTILLA FROSTY R P10987
OREGON,066782,POTENTILLA FROSTY R P10987
OREGON,066801,POTENTILLA GOLD STAR
OREGON,066802,POTENTILLA GOLD STAR
OREGON,066681,POTENTILLA GOLDFINGER
OREGON,066682,POTENTILLA GOLDFINGER
OREGON,066685,POTENTILLA GOLDFINGER
OREGON,086651,POTENTILLA PINK BEAUTY P9874
OREGON,086652,POTENTILLA PINK BEAUTY P9874
OREGON,066771,POTENTILLA RED ACE
OREGON,066772,POTENTILLA RED ACE
OREGON,066741,POTENTILLA SUNSET
OREGON,066742,POTENTILLA SUNSET
CALIFORNIA,067401,PUNICA GRANATUM NANA
OREGON,069891,RHUS AROMATICA GRO-LOW
OREGON,069892,RHUS AROMATICA GRO-LOW
OREGON,069895,RHUS AROMATICA GRO-LOW
OREGON,091111,RIBES SANG KING EDWARD VII
OREGON,091115,RIBES SANG KING EDWARD VII
OREGON,039491,SALIX INTEGRA FLAMINGO PP17490
OREGON,039492,SALIX INTEGRA FLAMINGO PP17490
OREGON,039495,SALIX INTEGRA FLAMINGO PP17490
OREGON,070611,SALIX INTEGRA HAKURO NISHIKI
OREGON,070612,SALIX INTEGRA HAKURO NISHIKI
OREGON,070615,SALIX INTEGRA HAKURO NISHIKI
OREGON,070615PT,SALIX INTEGRA HAKURO NISHIKI
OREGON,086701,SALIX PURPUREA CANYON BLUE
OREGON,086705,SALIX PURPUREA CANYON BLUE
OREGON,004082,SAMBUCUS N BLACK TOWER TM PPAF
OREGON,004085,SAMBUCUS N BLACK TOWER TM PPAF
OREGON,094752,SORBARIA SORB SEM PP16336
OREGON,071222,SPIRAEA JAP ALPINA
OREGON,071251,SPIRAEA JAP LITTLE PRINCESS
OREGON,071252,SPIRAEA JAP LITTLE PRINCESS
OREGON,071255,SPIRAEA JAP LITTLE PRINCESS
OREGON,071571,SPIRAEA JAP MAGIC CARPET P9363
OREGON,071572,SPIRAEA JAP MAGIC CARPET P9363
OREGON,071581,SPIRAEA JAP NEON FLASH
OREGON,071582,SPIRAEA JAP NEON FLASH
OREGON,071585,SPIRAEA JAP NEON FLASH
OREGON,071281,SPIRAEA JAP SHIROBANA
OREGON,071285,SPIRAEA JAP SHIROBANA
OREGON,071301,SPIRAEA NIPPON SNOWMOUND
OREGON,071302,SPIRAEA NIPPON SNOWMOUND
OREGON,071305,SPIRAEA NIPPON SNOWMOUND
OREGON,071151,SPIRAEA X ANTHONY WATERER
OREGON,071152,SPIRAEA X ANTHONY WATERER
OREGON,071155,SPIRAEA X ANTHONY WATERER
OREGON,071171,SPIRAEA X GOLDFLAME
OREGON,071172,SPIRAEA X GOLDFLAME
OREGON,071175,SPIRAEA X GOLDFLAME
OREGON,071231,SPIRAEA X LIMEMOUND R
OREGON,071232,SPIRAEA X LIMEMOUND R
OREGON,071235,SPIRAEA X LIMEMOUND R
OREGON,048322,SYMPH BLADE OF SUN TM PP18567
OREGON,017665,SYMPH BRIGHT FANTASY TM P14570
OREGON,017675,SYMPH CHARMNG FANTSY TM P13204
OREGON,017695,SYMPH SCARLET PEARL PP13244
OREGON,071972,SYRINGA PATULA
OREGON,071975PT,SYRINGA PATULA
OREGON,072021,SYRINGA PATULA MISS KIM
OREGON,072022,SYRINGA PATULA MISS KIM
OREGON,072025PT,SYRINGA PATULA MISS KIM
OREGON,071801,SYRINGA V ANGEL WHITE
OREGON,071802,SYRINGA V ANGEL WHITE
OREGON,071805,SYRINGA V ANGEL WHITE
OREGON,071791,SYRINGA V BLUE SKIES R
OREGON,071792,SYRINGA V BLUE SKIES R
OREGON,071795,SYRINGA V BLUE SKIES R
OREGON,072102,SYRINGA V CHARLES JOLY
OREGON,072105,SYRINGA V CHARLES JOLY
OREGON,072151,SYRINGA V LAVENDER LADY
OREGON,072152,SYRINGA V LAVENDER LADY
OREGON,072155,SYRINGA V LAVENDER LADY
OREGON,071901,SYRINGA V LUDWIG SPAETH
OREGON,071902,SYRINGA V LUDWIG SPAETH
OREGON,071905,SYRINGA V LUDWIG SPAETH
OREGON,072145,SYRINGA V PRESIDENT LINCOLN
OREGON,072161,SYRINGA V SENSATION
OREGON,072162,SYRINGA V SENSATION
OREGON,072165,SYRINGA V SENSATION
OREGON,028425,SYRINGA X DECLARATION NA62975
OREGON,072191,SYRINGA X HYA POCAHONTAS
OREGON,072192,SYRINGA X HYA POCAHONTAS
OREGON,072195,SYRINGA X HYA POCAHONTAS
OREGON,042191,SYRINGA X OLD GLORY NA62974
OREGON,042192,SYRINGA X OLD GLORY NA62974
OREGON,042195,SYRINGA X OLD GLORY NA62974
OREGON,073952,VIB CARLESII
OREGON,073955,VIB CARLESII
OREGON,073685,VIB LANTANA MOHICAN
OREGON,074651,VIB OPULUS NANUM
OREGON,074652,VIB OPULUS NANUM
OREGON,075101,VIB OPULUS STERILE
OREGON,075102,VIB OPULUS STERILE
OREGON,075105,VIB OPULUS STERILE
OREGON,074065,VIB PLI T MARIESI
OREGON,073972,VIB PLI T SUMMER SNOWFLAKE
OREGON,073975,VIB PLI T SUMMER SNOWFLAKE
OREGON,075305,VIB RHYT ALLEGHENY
OREGON,073581,VIB X BODNAN PINK DAWN
OREGON,073585,VIB X BODNAN PINK DAWN
CALIFORNIA,076185,VITEX AGNUS-CASTUS
OREGON,409762,WEIGELA CRMSN KISSES TM P23654
OREGON,409971,WEIGELA F COCO KRUNCH TM PPAF
OREGON,409972,WEIGELA F COCO KRUNCH TM PPAF
OREGON,076391,WEIGELA FL DARK HORSE PP14381
OREGON,076392,WEIGELA FL DARK HORSE PP14381
OREGON,076395,WEIGELA FL DARK HORSE PP14381
OREGON,076432,WEIGELA FL MINUET
OREGON,076435,WEIGELA FL MINUET
OREGON,076541,WEIGELA FL PINK POPPET
OREGON,076542,WEIGELA FL PINK POPPET
OREGON,076545,WEIGELA FL PINK POPPET
OREGON,076521,WEIGELA FL RED PRINCE
OREGON,076525,WEIGELA FL RED PRINCE
OREGON,017571,WEIGELA MAGICAL R FNTSY P13567
OREGON,017572,WEIGELA MAGICAL R FNTSY P13567
OREGON,017575,WEIGELA MAGICAL R FNTSY P13567
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
"? 2007,2009 Monrovia Nursery Company. This information may represent Trade Secret information and may not be distributed without permission.",,
